"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
15,"Metals",1583,"Miscellaneous metal products",158305,"Metal Office Supplies",15015
15,"Metals",1583,"Miscellaneous metal products",158306,"Bells and Other Metal Ornaments",525822
15,"Metals",1583,"Miscellaneous metal products",158307,"Flexible Metal Tubing",6815
15,"Metals",1583,"Miscellaneous metal products",158308,"Other Metal Fasteners",30068
15,"Metals",1583,"Miscellaneous metal products",158309,"Metal Stoppers",26825415
15,"Metals",1583,"Miscellaneous metal products",158310,"Metal Signs",233681
15,"Metals",1583,"Miscellaneous metal products",158311,"Coated Metal Soldering Products",721722
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168401,"Nuclear Reactors",40827
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168402,"Steam Boilers",1157875
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168403,"Central Heating Boilers",126330.99999999999
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168404,"Boiler Plants",18287
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168405,"Water and Gas Generators",278827
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168406,"Steam Turbines",9325
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168407,"Spark-Ignition Engines",310527
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168408,"Combustion Engines",172644
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168409,"Engine Parts",255784
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168410,"Hydraulic Turbines",1020
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168411,"Gas Turbines",2032670
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168412,"Other Engines",293591
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168413,"Liquid Pumps",3450704
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168414,"Air Pumps",766044
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168415,"Air Conditioners",327172
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168416,"Liquid Fuel Furnaces",40651
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168417,"Industrial Furnaces",40608
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168418,"Refrigerators",707915
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168419,"Other Heating Machinery",908346
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168420,"Rolling Machines",15308
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168421,"Centrifuges",2612984
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168422,"Washing and Bottling Machines",652799
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168423,"Scales",288687
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168424,"Liquid Dispersing Machines",763885
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168425,"Pulley Systems",276470
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168426,"Cranes",294984
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168427,"Fork-Lifts",674288
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168428,"Lifting Machinery",384971
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168429,"Large Construction Vehicles",6226955
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168430,"Other Construction Vehicles",261771
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168431,"Excavation Machinery",1169704
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168432,"Soil Preparation Machinery",602369
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168433,"Harvesting Machinery",208888
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168434,"Dairy Machinery",6686
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168435,"Fruit Pressing Machinery",57286
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168436,"Other Agricultural Machinery",455289
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168437,"Mill Machinery",244405
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168438,"Industrial Food Preperation Machinery",1237166
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168439,"Papermaking Machines",159069
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168440,"Book-binding Machines",258680
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168441,"Other Paper Machinery",272388
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168442,"Print Production Machinery",1136706.0000000002
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168443,"Industrial Printers",822859
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168444,"Artificial Textile Machinery",7222
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168445,"Textile Fiber Machinery",165324
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168446,"Looms",78339
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168447,"Knitting Machines",16373
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168448,"Knitting Machine Accessories",7406
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168449,"Felt Machinery",1454
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168450,"Household Washing Machines",101849
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168451,"Textile Processing Machines",91476
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168452,"Sewing Machines",440412
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168453,"Leather Machinery",1096
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168454,"Casting Machines",16904
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168455,"Metal-Rolling Mills",96773
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168456,"Non-Mechanical Removal Machinery",1270
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168457,"Metalworking Transfer Machines",4529
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168458,"Metal Lathes",61546.00000000001
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168459,"Drilling Machines",501348
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168460,"Metal Finishing Machines",73793
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168461,"Metalworking Machines",10970
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168462,"Forging Machines",5842
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168463,"Other Non-Metal Removal Machinery",15917
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168464,"Stone Working Machines",43017
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168465,"Woodworking machines",464891
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168466,"Metalworking Machine Parts",172787
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168467,"Motor-working Tools",340506
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168468,"Soldering and Welding Machinery",16986
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168470,"Calculators",106358
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168471,"Computers",3287777
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168472,"Other Office Machines",760174
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168473,"Office Machine Parts",1750598
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168474,"Stone Processing Machines",1607931
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168475,"Glass Working Machines",56112
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168476,"Vending Machines",22500
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168477,"Rubberworking Machinery",1376987
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168478,"Tobacco Processing Machines",50871
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168479,"Machinery Having Individual Functions",2113937
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168480,"Metal Molds",979581
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168481,"Valves",1167111
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168482,"Ball Bearings",175099
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168483,"Transmissions",1024543
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168484,"Gaskets",117587
16,"Machines",1684,"Machinery, mechanical appliances, & parts",168485,"Additive manufacturing machines",141425
16,"Machines",1685,"Electrical machinery and electronics",168501,"Electric Motors",6146743
16,"Machines",1685,"Electrical machinery and electronics",168502,"Electric Generating Sets",3763529
16,"Machines",1685,"Electrical machinery and electronics",168503,"Electric Motor Parts",172570
16,"Machines",1685,"Electrical machinery and electronics",168504,"Electrical Transformers",1709027
16,"Machines",1685,"Electrical machinery and electronics",168505,"Electromagnets",3841
16,"Machines",1685,"Electrical machinery and electronics",168506,"Batteries",395256
16,"Machines",1685,"Electrical machinery and electronics",168507,"Electric Batteries",23903435
16,"Machines",1685,"Electrical machinery and electronics",168508,"Vacuum Cleaners",432623.00000000006
16,"Machines",1685,"Electrical machinery and electronics",168509,"Other Domestic Electric Housewares",1722653
16,"Machines",1685,"Electrical machinery and electronics",168510,"Hair Trimmers",3954
16,"Machines",1685,"Electrical machinery and electronics",168511,"Electrical Ignitions",181620
16,"Machines",1685,"Electrical machinery and electronics",168512,"Electrical Lighting and Signalling Equipment",94014
16,"Machines",1685,"Electrical machinery and electronics",168513,"Portable Lighting",153244
16,"Machines",1685,"Electrical machinery and electronics",168514,"Electric Furnaces",38334
16,"Machines",1685,"Electrical machinery and electronics",168515,"Electric Soldering Equipment",74962
16,"Machines",1685,"Electrical machinery and electronics",168516,"Electric Heaters",2147573
16,"Machines",1685,"Electrical machinery and electronics",168517,"Telephones",812935
16,"Machines",1685,"Electrical machinery and electronics",168518,"Microphones and Headphones",1572346
16,"Machines",1685,"Electrical machinery and electronics",168519,"Sound Recording Equipment",55445
16,"Machines",1685,"Electrical machinery and electronics",168521,"Video Recording Equipment",302836
16,"Machines",1685,"Electrical machinery and electronics",168522,"Audio and Video Recording Accessories",22528
16,"Machines",1685,"Electrical machinery and electronics",168523,"Blank Audio Media",250230
16,"Machines",1685,"Electrical machinery and electronics",168524,"Flat panel displays",4650
16,"Machines",1685,"Electrical machinery and electronics",168525,"Broadcasting Equipment",8161147
16,"Machines",1685,"Electrical machinery and electronics",168526,"Navigation Equipment",1098195
16,"Machines",1685,"Electrical machinery and electronics",168527,"Radio Receivers",50547
16,"Machines",1685,"Electrical machinery and electronics",168528,"Video Displays",1560033
16,"Machines",1685,"Electrical machinery and electronics",168529,"Broadcasting Accessories",600935
16,"Machines",1685,"Electrical machinery and electronics",168530,"Traffic Signals",43042
16,"Machines",1685,"Electrical machinery and electronics",168531,"Audio Alarms",205665
16,"Machines",1685,"Electrical machinery and electronics",168532,"Electrical Capacitors",94319
16,"Machines",1685,"Electrical machinery and electronics",168533,"Electrical Resistors",11080
16,"Machines",1685,"Electrical machinery and electronics",168534,"Printed Circuit Boards",70880
16,"Machines",1685,"Electrical machinery and electronics",168535,"High-voltage Protection Equipment",266075
16,"Machines",1685,"Electrical machinery and electronics",168536,"Low-voltage Protection Equipment",821920
16,"Machines",1685,"Electrical machinery and electronics",168537,"Electrical Control Boards",5413848
16,"Machines",1685,"Electrical machinery and electronics",168538,"Electrical Power Accessories",350295
16,"Machines",1685,"Electrical machinery and electronics",168539,"Electric Filament",89976
16,"Machines",1685,"Electrical machinery and electronics",168540,"Cathode Tubes",9980
16,"Machines",1685,"Electrical machinery and electronics",168541,"Semiconductor Devices",665959
16,"Machines",1685,"Electrical machinery and electronics",168542,"Integrated Circuits",22707470
16,"Machines",1685,"Electrical machinery and electronics",168543,"Other Electrical Machinery",1033077
16,"Machines",1685,"Electrical machinery and electronics",168544,"Insulated Wire",5553548
16,"Machines",1685,"Electrical machinery and electronics",168545,"Carbon-based Electronics",58679
16,"Machines",1685,"Electrical machinery and electronics",168546,"Electrical Insulators",38661
16,"Machines",1685,"Electrical machinery and electronics",168547,"Metal Insulating Fittings",167690
16,"Machines",1685,"Electrical machinery and electronics",168548,"Electrical Parts",1044885
17,"Transportation",1786,"Railway and trams",178607,"Locomotive Parts",139
17,"Transportation",1786,"Railway and trams",178609,"Railway Cargo Containers",669742
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178701,"Tractors",4946409
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178702,"Buses",2615823
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178703,"Cars",1176264
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178704,"Delivery Trucks",13829066
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178705,"Special purpose motor vehicles",601317
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178706,"Motor vehicle (8701 to 8705) chassis fitted with engine",509045
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178707,"Vehicle Bodies (including cabs) for the motor vehicles (8701 to 8705)",277240
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178708,"Motor vehicles; parts and accessories (8701 to 8705)",2528860
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178709,"Work Trucks",53458
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178710,"Tanks and Armored vehicles",43
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178711,"Motorcycles and cycles",295843
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178712,"Bicycles, delivery tricycles, other cycles",40289
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178713,"Wheelchairs",61541
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178714,"Bi-Wheel Vehicle Parts",2027515
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178715,"Baby Carriages",116415
17,"Transportation",1787,"Cars, tractors, trucks & parts thereof.",178716,"Trailers and semi-trailers, not mechanically propelled vehicles",13183445
17,"Transportation",1788,"Aircraft and spacecraft",178801,"Non-powered Aircraft",458965.00000000006
17,"Transportation",1788,"Aircraft and spacecraft",178802,"Planes, Helicopters, and/or Spacecraft",3447042
17,"Transportation",1788,"Aircraft and spacecraft",178803,"Aircraft Parts",4794123
17,"Transportation",1788,"Aircraft and spacecraft",178805,"Aircraft Launch Gear",49985.99999999999
17,"Transportation",1789,"Ships, boats, & floating structures",178901,"Passenger and Cargo Ships",51255
17,"Transportation",1789,"Ships, boats, & floating structures",178902,"Fishing Ships",453708
17,"Transportation",1789,"Ships, boats, & floating structures",178903,"Recreational Boats",1267982
17,"Transportation",1789,"Ships, boats, & floating structures",178905,"Special Purpose Ships",848
17,"Transportation",1789,"Ships, boats, & floating structures",178906,"Other Sea Vessels",111001
17,"Transportation",1789,"Ships, boats, & floating structures",178907,"Other Floating Structures",4419
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189001,"Optical Fibers and optical fibre bundles",244058
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189002,"Mirrors and Lenses",1230845
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189003,"Eyewear Frames",81020
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189004,"Eyewear",168805
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189005,"Binoculars and Telescopes",65914
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189006,"Cameras",109492
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189007,"Video Cameras",141956
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189008,"Image Projectors",13.999999999999998
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189009,"Photocopiers",156001
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189010,"Photo Lab Equipment",3926
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189011,"Microscopes",26269
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189012,"Non-optical Microscopes",13450
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189013,"LCDs",24436
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189014,"Compasses",291389
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189015,"Surveying Equipment",615822
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189016,"Balances",46043
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189017,"Drafting Tools",328649
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189018,"Medical Instruments",15056320
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189019,"Therapeutic Appliances",714297
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189020,"Breathing Appliances",164360
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189021,"Orthopedic Appliances",361076
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189022,"X-Ray Equipment",361775
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189023,"Instructional Models",199644
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189024,"Tensile Testing Machines",41984
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189025,"Hydrometers",208582
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189026,"Gas and Liquid Flow Measuring Instruments",196933
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189027,"Chemical Analysis Instruments",447350
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189028,"Utility Meters",197749
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189029,"Revolution Counters",15516
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189030,"Oscilloscopes",185738
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189031,"Other Measuring Instruments",811382
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189032,"Thermostats",201055
18,"Instruments",1890,"Optical, photo, & film equipment; medical instruments",189033,"Opto-Electric Instrument Parts",198598
18,"Instruments",1891,"Clocks, watches, & parts",189101,"Precious Metal Watches",10507
18,"Instruments",1891,"Clocks, watches, & parts",189102,"Base Metal Watches",47551
18,"Instruments",1891,"Clocks, watches, & parts",189103,"Clocks with Watch Movements",933
18,"Instruments",1891,"Clocks, watches, & parts",189104,"Dashboard Clocks",2802
18,"Instruments",1891,"Clocks, watches, & parts",189105,"Other Clocks",7150
18,"Instruments",1891,"Clocks, watches, & parts",189106,"Time Recording Instruments",7724
18,"Instruments",1891,"Clocks, watches, & parts",189107,"Time Switches",532.9999999999999
18,"Instruments",1891,"Clocks, watches, & parts",189108,"Watch Movements",157
18,"Instruments",1891,"Clocks, watches, & parts",189109,"Clock Movements",322
18,"Instruments",1891,"Clocks, watches, & parts",189111,"Watch Cases and Parts",542.9999999999999
18,"Instruments",1891,"Clocks, watches, & parts",189113,"Watch Straps",1093
18,"Instruments",1891,"Clocks, watches, & parts",189114,"Other Clocks and Watches",1061
18,"Instruments",1892,"Musical instruments",189201,"Pianos",20035
18,"Instruments",1892,"Musical instruments",189202,"String Instruments",6179
18,"Instruments",1892,"Musical instruments",189205,"Wind Instruments",24854.999999999996
18,"Instruments",1892,"Musical instruments",189206,"Percussion",131233
18,"Instruments",1892,"Musical instruments",189207,"Electric Musical Instruments",238151
18,"Instruments",1892,"Musical instruments",189208,"Other Musical Instruments",5012
18,"Instruments",1892,"Musical instruments",189209,"Musical Instrument Parts",12083
19,"Weapons",1993,"Weapons",199305,"Weapons Parts and Accessories",1847
19,"Weapons",1993,"Weapons",199306,"Explosive Ammunition",123.00000000000001
19,"Weapons",1993,"Weapons",199307,"Bladed Weapons and Accessories",157
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209401,"Seats",881165
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209402,"Medical Furniture",135234
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209403,"Other Furniture",10765543
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209404,"Mattresses",1134023
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209405,"Light Fixtures",2916048
20,"Miscellaneous",2094,"Furniture, bedding, lamps, & prefab buildings",209406,"Prefabricated Buildings",8023874
20,"Miscellaneous",2095,"Toys, games, & sports",209503,"Other toys",159947
20,"Miscellaneous",2095,"Toys, games, & sports",209504,"Video and Card Games",26525200
20,"Miscellaneous",2095,"Toys, games, & sports",209505,"Party Decorations",104667
20,"Miscellaneous",2095,"Toys, games, & sports",209506,"Sports Equipment",1992361
20,"Miscellaneous",2095,"Toys, games, & sports",209507,"Fishing and Hunting Equipment",2897078
20,"Miscellaneous",2095,"Toys, games, & sports",209508,"Fairground Amusements",28662
20,"Miscellaneous",2096,"Misc. manufactures",209601,"Worked Ivory and Bone",44585
20,"Miscellaneous",2096,"Misc. manufactures",209602,"Vegetable and Mineral Carvings",18382
20,"Miscellaneous",2096,"Misc. manufactures",209603,"Brooms",1473946
20,"Miscellaneous",2096,"Misc. manufactures",209604,"Hand Sifters",7154.999999999999
20,"Miscellaneous",2096,"Misc. manufactures",209605,"Travel Kits",66875
20,"Miscellaneous",2096,"Misc. manufactures",209606,"Buttons",13649
20,"Miscellaneous",2096,"Misc. manufactures",209607,"Zippers",18306
20,"Miscellaneous",2096,"Misc. manufactures",209608,"Pens",9856543
20,"Miscellaneous",2096,"Misc. manufactures",209609,"Pencils and Crayons",151849
20,"Miscellaneous",2096,"Misc. manufactures",209610,"Chalkboards",32622
20,"Miscellaneous",2096,"Misc. manufactures",209611,"Rubber Stamps",38607
20,"Miscellaneous",2096,"Misc. manufactures",209612,"Ink Ribbons",75576
20,"Miscellaneous",2096,"Misc. manufactures",209613,"Lighters",25983
20,"Miscellaneous",2096,"Misc. manufactures",209614,"Smoking Pipes",10057
20,"Miscellaneous",2096,"Misc. manufactures",209615,"Combs",86379
20,"Miscellaneous",2096,"Misc. manufactures",209616,"Scent Sprays",207
20,"Miscellaneous",2096,"Misc. manufactures",209617,"Vacuum Flask",217761
20,"Miscellaneous",2096,"Misc. manufactures",209618,"Mannequins",1383419
21,"Arts and Antiques",2197,"Art & antiques",219701,"Paintings",500098
21,"Arts and Antiques",2197,"Art & antiques",219702,"Prints",1849
21,"Arts and Antiques",2197,"Art & antiques",219703,"Sculptures",638981
21,"Arts and Antiques",2197,"Art & antiques",219704,"Revenue Stamps",2507
21,"Arts and Antiques",2197,"Art & antiques",219705,"Collector's Items",391474
21,"Arts and Antiques",2197,"Art & antiques",219706,"Antiques",58115